entity_id,fiscal_period_id,fiscal_year,fiscal_period,period_end_date,metric,value,currency,value_usd,source,load_timestamp
SHEL-GB,SHEL-GB_FY2021_A,2021,FY,2021-12-31,FF_SALES,236755.52,GBP,300679.51,FDB_FF,2026-03-04T23:00:00Z
SHEL-GB,SHEL-GB_FY2021_Q1,2021,Q1,2021-03-31,FF_SALES,64472.9,GBP,81880.58,FDB_FF,2026-03-04T23:00:00Z
SHEL-GB,SHEL-GB_FY2021_Q2,2021,Q2,2021-06-30,FF_SALES,51409.58,GBP,65290.16,FDB_FF,2026-03-04T23:00:00Z
SHEL-GB,SHEL-GB_FY2021_Q3,2021,Q3,2021-09-30,FF_SALES,64341.18,GBP,81713.29,FDB_FF,2026-03-04T23:00:00Z
SHEL-GB,SHEL-GB_FY2021_Q4,2021,Q4,2021-12-31,FF_SALES,56531.87,GBP,71795.48,FDB_FF,2026-03-04T23:00:00Z
SHEL-GB,SHEL-GB_FY2022_A,2022,FY,2022-12-31,FF_SALES,263105.87,GBP,334144.45,FDB_FF,2026-03-04T23:00:00Z
SHEL-GB,SHEL-GB_FY2022_Q1,2022,Q1,2022-03-31,FF_SALES,71102.22,GBP,90299.82,FDB_FF,2026-03-04T23:00:00Z
SHEL-GB,SHEL-GB_FY2022_Q2,2022,Q2,2022-06-30,FF_SALES,60544.06,GBP,76890.95,FDB_FF,2026-03-04T23:00:00Z
SHEL-GB,SHEL-GB_FY2022_Q3,2022,Q3,2022-09-30,FF_SALES,54756.97,GBP,69541.35,FDB_FF,2026-03-04T23:00:00Z
SHEL-GB,SHEL-GB_FY2022_Q4,2022,Q4,2022-12-31,FF_SALES,76702.62,GBP,97412.33,FDB_FF,2026-03-04T23:00:00Z
SHEL-GB,SHEL-GB_FY2023_A,2023,FY,2023-12-31,FF_SALES,257357.37,GBP,326843.87,FDB_FF,2026-03-04T23:00:00Z
SHEL-GB,SHEL-GB_FY2023_Q1,2023,Q1,2023-03-31,FF_SALES,66209.69,GBP,84086.31,FDB_FF,2026-03-04T23:00:00Z
SHEL-GB,SHEL-GB_FY2023_Q2,2023,Q2,2023-06-30,FF_SALES,63835.84,GBP,81071.52,FDB_FF,2026-03-04T23:00:00Z
SHEL-GB,SHEL-GB_FY2023_Q3,2023,Q3,2023-09-30,FF_SALES,60802.14,GBP,77218.71,FDB_FF,2026-03-04T23:00:00Z
SHEL-GB,SHEL-GB_FY2023_Q4,2023,Q4,2023-12-31,FF_SALES,66509.71,GBP,84467.33,FDB_FF,2026-03-04T23:00:00Z
SHEL-GB,SHEL-GB_FY2024_A,2024,FY,2024-12-31,FF_SALES,294276.31,GBP,373730.91,FDB_FF,2026-03-04T23:00:00Z
SHEL-GB,SHEL-GB_FY2024_Q1,2024,Q1,2024-03-31,FF_SALES,82739.52,GBP,105079.19,FDB_FF,2026-03-04T23:00:00Z
SHEL-GB,SHEL-GB_FY2024_Q2,2024,Q2,2024-06-30,FF_SALES,69793.9,GBP,88638.25,FDB_FF,2026-03-04T23:00:00Z
SHEL-GB,SHEL-GB_FY2024_Q3,2024,Q3,2024-09-30,FF_SALES,82329.28,GBP,104558.19,FDB_FF,2026-03-04T23:00:00Z
SHEL-GB,SHEL-GB_FY2024_Q4,2024,Q4,2024-12-31,FF_SALES,59413.61,GBP,75455.28,FDB_FF,2026-03-04T23:00:00Z
SHEL-GB,SHEL-GB_FY2025_A,2025,FY,2025-12-31,FF_SALES,311142.59,GBP,395151.09,FDB_FF,2026-03-04T23:00:00Z
SHEL-GB,SHEL-GB_FY2025_Q1,2025,Q1,2025-03-31,FF_SALES,73550.71,GBP,93409.4,FDB_FF,2026-03-04T23:00:00Z
SHEL-GB,SHEL-GB_FY2025_Q2,2025,Q2,2025-06-30,FF_SALES,80083.73,GBP,101706.34,FDB_FF,2026-03-04T23:00:00Z
SHEL-GB,SHEL-GB_FY2025_Q3,2025,Q3,2025-09-30,FF_SALES,80069.12,GBP,101687.79,FDB_FF,2026-03-04T23:00:00Z
SHEL-GB,SHEL-GB_FY2025_Q4,2025,Q4,2025-12-31,FF_SALES,77439.02,GBP,98347.56,FDB_FF,2026-03-04T23:00:00Z
TTE-FR,TTE-FR_FY2021_A,2021,FY,2021-12-31,FF_SALES,184757.99,EUR,199538.63,FDB_FF,2026-03-04T23:00:00Z
TTE-FR,TTE-FR_FY2021_Q1,2021,Q1,2021-03-31,FF_SALES,42105.26,EUR,45473.68,FDB_FF,2026-03-04T23:00:00Z
TTE-FR,TTE-FR_FY2021_Q2,2021,Q2,2021-06-30,FF_SALES,44611.11,EUR,48180.0,FDB_FF,2026-03-04T23:00:00Z
TTE-FR,TTE-FR_FY2021_Q3,2021,Q3,2021-09-30,FF_SALES,40441.27,EUR,43676.57,FDB_FF,2026-03-04T23:00:00Z
TTE-FR,TTE-FR_FY2021_Q4,2021,Q4,2021-12-31,FF_SALES,57600.35,EUR,62208.37,FDB_FF,2026-03-04T23:00:00Z
TTE-FR,TTE-FR_FY2022_A,2022,FY,2022-12-31,FF_SALES,196264.99,EUR,211966.19,FDB_FF,2026-03-04T23:00:00Z
TTE-FR,TTE-FR_FY2022_Q1,2022,Q1,2022-03-31,FF_SALES,57081.01,EUR,61647.49,FDB_FF,2026-03-04T23:00:00Z
TTE-FR,TTE-FR_FY2022_Q2,2022,Q2,2022-06-30,FF_SALES,43494.6,EUR,46974.17,FDB_FF,2026-03-04T23:00:00Z
TTE-FR,TTE-FR_FY2022_Q3,2022,Q3,2022-09-30,FF_SALES,40398.0,EUR,43629.84,FDB_FF,2026-03-04T23:00:00Z
TTE-FR,TTE-FR_FY2022_Q4,2022,Q4,2022-12-31,FF_SALES,55291.38,EUR,59714.69,FDB_FF,2026-03-04T23:00:00Z
TTE-FR,TTE-FR_FY2023_A,2023,FY,2023-12-31,FF_SALES,222147.93,EUR,239919.77,FDB_FF,2026-03-04T23:00:00Z
TTE-FR,TTE-FR_FY2023_Q1,2023,Q1,2023-03-31,FF_SALES,52204.92,EUR,56381.31,FDB_FF,2026-03-04T23:00:00Z
TTE-FR,TTE-FR_FY2023_Q2,2023,Q2,2023-06-30,FF_SALES,54610.99,EUR,58979.87,FDB_FF,2026-03-04T23:00:00Z
TTE-FR,TTE-FR_FY2023_Q3,2023,Q3,2023-09-30,FF_SALES,48522.01,EUR,52403.77,FDB_FF,2026-03-04T23:00:00Z
TTE-FR,TTE-FR_FY2023_Q4,2023,Q4,2023-12-31,FF_SALES,66810.01,EUR,72154.81,FDB_FF,2026-03-04T23:00:00Z
TTE-FR,TTE-FR_FY2024_A,2024,FY,2024-12-31,FF_SALES,224563.33,EUR,242528.39,FDB_FF,2026-03-04T23:00:00Z
TTE-FR,TTE-FR_FY2024_Q1,2024,Q1,2024-03-31,FF_SALES,58230.23,EUR,62888.65,FDB_FF,2026-03-04T23:00:00Z
TTE-FR,TTE-FR_FY2024_Q2,2024,Q2,2024-06-30,FF_SALES,48992.53,EUR,52911.93,FDB_FF,2026-03-04T23:00:00Z
TTE-FR,TTE-FR_FY2024_Q3,2024,Q3,2024-09-30,FF_SALES,67449.3,EUR,72845.24,FDB_FF,2026-03-04T23:00:00Z
TTE-FR,TTE-FR_FY2024_Q4,2024,Q4,2024-12-31,FF_SALES,49891.27,EUR,53882.57,FDB_FF,2026-03-04T23:00:00Z
TTE-FR,TTE-FR_FY2025_A,2025,FY,2025-12-31,FF_SALES,233709.51,EUR,252406.27,FDB_FF,2026-03-04T23:00:00Z
TTE-FR,TTE-FR_FY2025_Q1,2025,Q1,2025-03-31,FF_SALES,57902.76,EUR,62534.98,FDB_FF,2026-03-04T23:00:00Z
TTE-FR,TTE-FR_FY2025_Q2,2025,Q2,2025-06-30,FF_SALES,59478.07,EUR,64236.32,FDB_FF,2026-03-04T23:00:00Z
TTE-FR,TTE-FR_FY2025_Q3,2025,Q3,2025-09-30,FF_SALES,63876.02,EUR,68986.1,FDB_FF,2026-03-04T23:00:00Z
TTE-FR,TTE-FR_FY2025_Q4,2025,Q4,2025-12-31,FF_SALES,52452.66,EUR,56648.87,FDB_FF,2026-03-04T23:00:00Z
NOVO-DK,NOVO-DK_FY2021_A,2021,FY,2021-12-31,FF_SALES,222421.3,DKK,32251.09,FDB_FF,2026-03-04T23:00:00Z
NOVO-DK,NOVO-DK_FY2021_Q1,2021,Q1,2021-03-31,FF_SALES,57071.59,DKK,8275.38,FDB_FF,2026-03-04T23:00:00Z
NOVO-DK,NOVO-DK_FY2021_Q2,2021,Q2,2021-06-30,FF_SALES,49606.72,DKK,7192.97,FDB_FF,2026-03-04T23:00:00Z
NOVO-DK,NOVO-DK_FY2021_Q3,2021,Q3,2021-09-30,FF_SALES,58831.38,DKK,8530.55,FDB_FF,2026-03-04T23:00:00Z
NOVO-DK,NOVO-DK_FY2021_Q4,2021,Q4,2021-12-31,FF_SALES,56911.62,DKK,8252.18,FDB_FF,2026-03-04T23:00:00Z
NOVO-DK,NOVO-DK_FY2022_A,2022,FY,2022-12-31,FF_SALES,253627.97,DKK,36776.05,FDB_FF,2026-03-04T23:00:00Z
NOVO-DK,NOVO-DK_FY2022_Q1,2022,Q1,2022-03-31,FF_SALES,52622.64,DKK,7630.28,FDB_FF,2026-03-04T23:00:00Z
NOVO-DK,NOVO-DK_FY2022_Q2,2022,Q2,2022-06-30,FF_SALES,61367.91,DKK,8898.35,FDB_FF,2026-03-04T23:00:00Z
NOVO-DK,NOVO-DK_FY2022_Q3,2022,Q3,2022-09-30,FF_SALES,63253.92,DKK,9171.82,FDB_FF,2026-03-04T23:00:00Z
NOVO-DK,NOVO-DK_FY2022_Q4,2022,Q4,2022-12-31,FF_SALES,76383.51,DKK,11075.61,FDB_FF,2026-03-04T23:00:00Z
NOVO-DK,NOVO-DK_FY2023_A,2023,FY,2023-12-31,FF_SALES,284339.79,DKK,41229.27,FDB_FF,2026-03-04T23:00:00Z
NOVO-DK,NOVO-DK_FY2023_Q1,2023,Q1,2023-03-31,FF_SALES,57913.08,DKK,8397.4,FDB_FF,2026-03-04T23:00:00Z
NOVO-DK,NOVO-DK_FY2023_Q2,2023,Q2,2023-06-30,FF_SALES,74087.54,DKK,10742.69,FDB_FF,2026-03-04T23:00:00Z
NOVO-DK,NOVO-DK_FY2023_Q3,2023,Q3,2023-09-30,FF_SALES,70191.98,DKK,10177.84,FDB_FF,2026-03-04T23:00:00Z
NOVO-DK,NOVO-DK_FY2023_Q4,2023,Q4,2023-12-31,FF_SALES,82147.17,DKK,11911.34,FDB_FF,2026-03-04T23:00:00Z
NOVO-DK,NOVO-DK_FY2024_A,2024,FY,2024-12-31,FF_SALES,290519.84,DKK,42125.38,FDB_FF,2026-03-04T23:00:00Z
NOVO-DK,NOVO-DK_FY2024_Q1,2024,Q1,2024-03-31,FF_SALES,72891.49,DKK,10569.27,FDB_FF,2026-03-04T23:00:00Z
NOVO-DK,NOVO-DK_FY2024_Q2,2024,Q2,2024-06-30,FF_SALES,66559.26,DKK,9651.09,FDB_FF,2026-03-04T23:00:00Z
NOVO-DK,NOVO-DK_FY2024_Q3,2024,Q3,2024-09-30,FF_SALES,64503.08,DKK,9352.95,FDB_FF,2026-03-04T23:00:00Z
NOVO-DK,NOVO-DK_FY2024_Q4,2024,Q4,2024-12-31,FF_SALES,86566.01,DKK,12552.07,FDB_FF,2026-03-04T23:00:00Z
NOVO-DK,NOVO-DK_FY2025_A,2025,FY,2025-12-31,FF_SALES,302414.74,DKK,43850.14,FDB_FF,2026-03-04T23:00:00Z
NOVO-DK,NOVO-DK_FY2025_Q1,2025,Q1,2025-03-31,FF_SALES,81151.1,DKK,11766.91,FDB_FF,2026-03-04T23:00:00Z
NOVO-DK,NOVO-DK_FY2025_Q2,2025,Q2,2025-06-30,FF_SALES,80509.14,DKK,11673.83,FDB_FF,2026-03-04T23:00:00Z
NOVO-DK,NOVO-DK_FY2025_Q3,2025,Q3,2025-09-30,FF_SALES,79151.17,DKK,11476.92,FDB_FF,2026-03-04T23:00:00Z
NOVO-DK,NOVO-DK_FY2025_Q4,2025,Q4,2025-12-31,FF_SALES,61603.32,DKK,8932.48,FDB_FF,2026-03-04T23:00:00Z
RY-CA,RY-CA_FY2021_A,2021,FY,2021-10-31,FF_SALES,43977.28,CAD,32543.18,FDB_FF,2026-03-04T23:00:00Z
RY-CA,RY-CA_FY2021_Q1,2021,Q1,2021-01-31,FF_SALES,9816.22,CAD,7264.0,FDB_FF,2026-03-04T23:00:00Z
RY-CA,RY-CA_FY2021_Q2,2021,Q2,2021-04-30,FF_SALES,11841.66,CAD,8762.83,FDB_FF,2026-03-04T23:00:00Z
RY-CA,RY-CA_FY2021_Q3,2021,Q3,2021-07-31,FF_SALES,9551.58,CAD,7068.17,FDB_FF,2026-03-04T23:00:00Z
RY-CA,RY-CA_FY2021_Q4,2021,Q4,2021-10-31,FF_SALES,12767.81,CAD,9448.18,FDB_FF,2026-03-04T23:00:00Z
RY-CA,RY-CA_FY2022_A,2022,FY,2022-10-31,FF_SALES,43600.46,CAD,32264.34,FDB_FF,2026-03-04T23:00:00Z
RY-CA,RY-CA_FY2022_Q1,2022,Q1,2022-01-31,FF_SALES,10104.47,CAD,7477.31,FDB_FF,2026-03-04T23:00:00Z
RY-CA,RY-CA_FY2022_Q2,2022,Q2,2022-04-30,FF_SALES,13085.46,CAD,9683.24,FDB_FF,2026-03-04T23:00:00Z
RY-CA,RY-CA_FY2022_Q3,2022,Q3,2022-07-31,FF_SALES,10617.95,CAD,7857.28,FDB_FF,2026-03-04T23:00:00Z
RY-CA,RY-CA_FY2022_Q4,2022,Q4,2022-10-31,FF_SALES,9792.58,CAD,7246.51,FDB_FF,2026-03-04T23:00:00Z
RY-CA,RY-CA_FY2023_A,2023,FY,2023-10-31,FF_SALES,49273.15,CAD,36462.13,FDB_FF,2026-03-04T23:00:00Z
RY-CA,RY-CA_FY2023_Q1,2023,Q1,2023-01-31,FF_SALES,10801.98,CAD,7993.46,FDB_FF,2026-03-04T23:00:00Z
RY-CA,RY-CA_FY2023_Q2,2023,Q2,2023-04-30,FF_SALES,15416.36,CAD,11408.11,FDB_FF,2026-03-04T23:00:00Z
RY-CA,RY-CA_FY2023_Q3,2023,Q3,2023-07-31,FF_SALES,11567.03,CAD,8559.61,FDB_FF,2026-03-04T23:00:00Z
RY-CA,RY-CA_FY2023_Q4,2023,Q4,2023-10-31,FF_SALES,11487.77,CAD,8500.95,FDB_FF,2026-03-04T23:00:00Z
RY-CA,RY-CA_FY2024_A,2024,FY,2024-10-31,FF_SALES,49279.59,CAD,36466.9,FDB_FF,2026-03-04T23:00:00Z
RY-CA,RY-CA_FY2024_Q1,2024,Q1,2024-01-31,FF_SALES,12072.55,CAD,8933.69,FDB_FF,2026-03-04T23:00:00Z
RY-CA,RY-CA_FY2024_Q2,2024,Q2,2024-04-30,FF_SALES,14773.88,CAD,10932.67,FDB_FF,2026-03-04T23:00:00Z
RY-CA,RY-CA_FY2024_Q3,2024,Q3,2024-07-31,FF_SALES,11246.89,CAD,8322.7,FDB_FF,2026-03-04T23:00:00Z
RY-CA,RY-CA_FY2024_Q4,2024,Q4,2024-10-31,FF_SALES,11186.27,CAD,8277.84,FDB_FF,2026-03-04T23:00:00Z
RY-CA,RY-CA_FY2025_A,2025,FY,2025-10-31,FF_SALES,54601.64,CAD,40405.21,FDB_FF,2026-03-04T23:00:00Z
RY-CA,RY-CA_FY2025_Q1,2025,Q1,2025-01-31,FF_SALES,13904.17,CAD,10289.09,FDB_FF,2026-03-04T23:00:00Z
RY-CA,RY-CA_FY2025_Q2,2025,Q2,2025-04-30,FF_SALES,14437.49,CAD,10683.75,FDB_FF,2026-03-04T23:00:00Z
RY-CA,RY-CA_FY2025_Q3,2025,Q3,2025-07-31,FF_SALES,13508.5,CAD,9996.29,FDB_FF,2026-03-04T23:00:00Z
RY-CA,RY-CA_FY2025_Q4,2025,Q4,2025-10-31,FF_SALES,12751.47,CAD,9436.09,FDB_FF,2026-03-04T23:00:00Z
SNPS-US,SNPS-US_FY2021_A,2021,FY,2021-10-31,FF_SALES,4917.58,USD,4917.58,FDB_FF,2026-03-04T23:00:00Z
SNPS-US,SNPS-US_FY2021_Q1,2021,Q1,2021-01-31,FF_SALES,1284.3,USD,1284.3,FDB_FF,2026-03-04T23:00:00Z
SNPS-US,SNPS-US_FY2021_Q2,2021,Q2,2021-04-30,FF_SALES,1158.28,USD,1158.28,FDB_FF,2026-03-04T23:00:00Z
SNPS-US,SNPS-US_FY2021_Q3,2021,Q3,2021-07-31,FF_SALES,1299.43,USD,1299.43,FDB_FF,2026-03-04T23:00:00Z
SNPS-US,SNPS-US_FY2021_Q4,2021,Q4,2021-10-31,FF_SALES,1175.58,USD,1175.58,FDB_FF,2026-03-04T23:00:00Z
SNPS-US,SNPS-US_FY2022_A,2022,FY,2022-10-31,FF_SALES,4778.96,USD,4778.96,FDB_FF,2026-03-04T23:00:00Z
SNPS-US,SNPS-US_FY2022_Q1,2022,Q1,2022-01-31,FF_SALES,1164.45,USD,1164.45,FDB_FF,2026-03-04T23:00:00Z
SNPS-US,SNPS-US_FY2022_Q2,2022,Q2,2022-04-30,FF_SALES,1369.82,USD,1369.82,FDB_FF,2026-03-04T23:00:00Z
SNPS-US,SNPS-US_FY2022_Q3,2022,Q3,2022-07-31,FF_SALES,950.3,USD,950.3,FDB_FF,2026-03-04T23:00:00Z
SNPS-US,SNPS-US_FY2022_Q4,2022,Q4,2022-10-31,FF_SALES,1294.39,USD,1294.39,FDB_FF,2026-03-04T23:00:00Z
SNPS-US,SNPS-US_FY2023_A,2023,FY,2023-10-31,FF_SALES,5368.67,USD,5368.67,FDB_FF,2026-03-04T23:00:00Z
SNPS-US,SNPS-US_FY2023_Q1,2023,Q1,2023-01-31,FF_SALES,1353.09,USD,1353.09,FDB_FF,2026-03-04T23:00:00Z
SNPS-US,SNPS-US_FY2023_Q2,2023,Q2,2023-04-30,FF_SALES,1319.07,USD,1319.07,FDB_FF,2026-03-04T23:00:00Z
SNPS-US,SNPS-US_FY2023_Q3,2023,Q3,2023-07-31,FF_SALES,1590.6,USD,1590.6,FDB_FF,2026-03-04T23:00:00Z
SNPS-US,SNPS-US_FY2023_Q4,2023,Q4,2023-10-31,FF_SALES,1105.91,USD,1105.91,FDB_FF,2026-03-04T23:00:00Z
SNPS-US,SNPS-US_FY2024_A,2024,FY,2024-10-31,FF_SALES,5614.53,USD,5614.53,FDB_FF,2026-03-04T23:00:00Z
SNPS-US,SNPS-US_FY2024_Q1,2024,Q1,2024-01-31,FF_SALES,1285.69,USD,1285.69,FDB_FF,2026-03-04T23:00:00Z
SNPS-US,SNPS-US_FY2024_Q2,2024,Q2,2024-04-30,FF_SALES,1437.99,USD,1437.99,FDB_FF,2026-03-04T23:00:00Z
SNPS-US,SNPS-US_FY2024_Q3,2024,Q3,2024-07-31,FF_SALES,1333.15,USD,1333.15,FDB_FF,2026-03-04T23:00:00Z
SNPS-US,SNPS-US_FY2024_Q4,2024,Q4,2024-10-31,FF_SALES,1557.69,USD,1557.69,FDB_FF,2026-03-04T23:00:00Z
SNPS-US,SNPS-US_FY2025_A,2025,FY,2025-10-31,FF_SALES,5416.33,USD,5416.33,FDB_FF,2026-03-04T23:00:00Z
SNPS-US,SNPS-US_FY2025_Q1,2025,Q1,2025-01-31,FF_SALES,1248.12,USD,1248.12,FDB_FF,2026-03-04T23:00:00Z
SNPS-US,SNPS-US_FY2025_Q2,2025,Q2,2025-04-30,FF_SALES,1564.53,USD,1564.53,FDB_FF,2026-03-04T23:00:00Z
SNPS-US,SNPS-US_FY2025_Q3,2025,Q3,2025-07-31,FF_SALES,1239.06,USD,1239.06,FDB_FF,2026-03-04T23:00:00Z
SNPS-US,SNPS-US_FY2025_Q4,2025,Q4,2025-10-31,FF_SALES,1364.62,USD,1364.62,FDB_FF,2026-03-04T23:00:00Z
CDNS-US,CDNS-US_FY2021_A,2021,FY,2021-12-31,FF_SALES,3734.44,USD,3734.44,FDB_FF,2026-03-04T23:00:00Z
CDNS-US,CDNS-US_FY2021_Q1,2021,Q1,2021-03-31,FF_SALES,842.7,USD,842.7,FDB_FF,2026-03-04T23:00:00Z
CDNS-US,CDNS-US_FY2021_Q2,2021,Q2,2021-06-30,FF_SALES,1085.32,USD,1085.32,FDB_FF,2026-03-04T23:00:00Z
CDNS-US,CDNS-US_FY2021_Q3,2021,Q3,2021-09-30,FF_SALES,917.13,USD,917.13,FDB_FF,2026-03-04T23:00:00Z
CDNS-US,CDNS-US_FY2021_Q4,2021,Q4,2021-12-31,FF_SALES,889.28,USD,889.28,FDB_FF,2026-03-04T23:00:00Z
CDNS-US,CDNS-US_FY2022_A,2022,FY,2022-12-31,FF_SALES,3999.9,USD,3999.9,FDB_FF,2026-03-04T23:00:00Z
CDNS-US,CDNS-US_FY2022_Q1,2022,Q1,2022-03-31,FF_SALES,814.83,USD,814.83,FDB_FF,2026-03-04T23:00:00Z
CDNS-US,CDNS-US_FY2022_Q2,2022,Q2,2022-06-30,FF_SALES,1048.73,USD,1048.73,FDB_FF,2026-03-04T23:00:00Z
CDNS-US,CDNS-US_FY2022_Q3,2022,Q3,2022-09-30,FF_SALES,1107.35,USD,1107.35,FDB_FF,2026-03-04T23:00:00Z
CDNS-US,CDNS-US_FY2022_Q4,2022,Q4,2022-12-31,FF_SALES,1028.99,USD,1028.99,FDB_FF,2026-03-04T23:00:00Z
CDNS-US,CDNS-US_FY2023_A,2023,FY,2023-12-31,FF_SALES,4415.06,USD,4415.06,FDB_FF,2026-03-04T23:00:00Z
CDNS-US,CDNS-US_FY2023_Q1,2023,Q1,2023-03-31,FF_SALES,1249.25,USD,1249.25,FDB_FF,2026-03-04T23:00:00Z
CDNS-US,CDNS-US_FY2023_Q2,2023,Q2,2023-06-30,FF_SALES,1017.01,USD,1017.01,FDB_FF,2026-03-04T23:00:00Z
CDNS-US,CDNS-US_FY2023_Q3,2023,Q3,2023-09-30,FF_SALES,1125.61,USD,1125.61,FDB_FF,2026-03-04T23:00:00Z
CDNS-US,CDNS-US_FY2023_Q4,2023,Q4,2023-12-31,FF_SALES,1023.19,USD,1023.19,FDB_FF,2026-03-04T23:00:00Z
CDNS-US,CDNS-US_FY2024_A,2024,FY,2024-12-31,FF_SALES,4493.59,USD,4493.59,FDB_FF,2026-03-04T23:00:00Z
CDNS-US,CDNS-US_FY2024_Q1,2024,Q1,2024-03-31,FF_SALES,1173.96,USD,1173.96,FDB_FF,2026-03-04T23:00:00Z
CDNS-US,CDNS-US_FY2024_Q2,2024,Q2,2024-06-30,FF_SALES,1156.01,USD,1156.01,FDB_FF,2026-03-04T23:00:00Z
CDNS-US,CDNS-US_FY2024_Q3,2024,Q3,2024-09-30,FF_SALES,1002.46,USD,1002.46,FDB_FF,2026-03-04T23:00:00Z
CDNS-US,CDNS-US_FY2024_Q4,2024,Q4,2024-12-31,FF_SALES,1161.16,USD,1161.16,FDB_FF,2026-03-04T23:00:00Z
CDNS-US,CDNS-US_FY2025_A,2025,FY,2025-12-31,FF_SALES,4866.65,USD,4866.65,FDB_FF,2026-03-04T23:00:00Z
CDNS-US,CDNS-US_FY2025_Q1,2025,Q1,2025-03-31,FF_SALES,1214.13,USD,1214.13,FDB_FF,2026-03-04T23:00:00Z
CDNS-US,CDNS-US_FY2025_Q2,2025,Q2,2025-06-30,FF_SALES,1100.78,USD,1100.78,FDB_FF,2026-03-04T23:00:00Z
CDNS-US,CDNS-US_FY2025_Q3,2025,Q3,2025-09-30,FF_SALES,1494.7,USD,1494.7,FDB_FF,2026-03-04T23:00:00Z
CDNS-US,CDNS-US_FY2025_Q4,2025,Q4,2025-12-31,FF_SALES,1057.05,USD,1057.05,FDB_FF,2026-03-04T23:00:00Z
MCHP-US,MCHP-US_FY2021_A,2021,FY,2021-03-31,FF_SALES,4123.12,USD,4123.12,FDB_FF,2026-03-04T23:00:00Z
MCHP-US,MCHP-US_FY2021_Q1,2021,Q1,2020-06-30,FF_SALES,847.2,USD,847.2,FDB_FF,2026-03-04T23:00:00Z
MCHP-US,MCHP-US_FY2021_Q2,2021,Q2,2020-09-30,FF_SALES,1106.72,USD,1106.72,FDB_FF,2026-03-04T23:00:00Z
MCHP-US,MCHP-US_FY2021_Q3,2021,Q3,2020-12-31,FF_SALES,1136.21,USD,1136.21,FDB_FF,2026-03-04T23:00:00Z
MCHP-US,MCHP-US_FY2021_Q4,2021,Q4,2021-03-31,FF_SALES,1033.0,USD,1033.0,FDB_FF,2026-03-04T23:00:00Z
MCHP-US,MCHP-US_FY2022_A,2022,FY,2022-03-31,FF_SALES,4400.58,USD,4400.58,FDB_FF,2026-03-04T23:00:00Z
MCHP-US,MCHP-US_FY2022_Q1,2022,Q1,2021-06-30,FF_SALES,1203.42,USD,1203.42,FDB_FF,2026-03-04T23:00:00Z
MCHP-US,MCHP-US_FY2022_Q2,2022,Q2,2021-09-30,FF_SALES,1094.45,USD,1094.45,FDB_FF,2026-03-04T23:00:00Z
MCHP-US,MCHP-US_FY2022_Q3,2022,Q3,2021-12-31,FF_SALES,997.01,USD,997.01,FDB_FF,2026-03-04T23:00:00Z
MCHP-US,MCHP-US_FY2022_Q4,2022,Q4,2022-03-31,FF_SALES,1105.7,USD,1105.7,FDB_FF,2026-03-04T23:00:00Z
MCHP-US,MCHP-US_FY2023_A,2023,FY,2023-03-31,FF_SALES,4766.13,USD,4766.13,FDB_FF,2026-03-04T23:00:00Z
MCHP-US,MCHP-US_FY2023_Q1,2023,Q1,2022-06-30,FF_SALES,1159.21,USD,1159.21,FDB_FF,2026-03-04T23:00:00Z
MCHP-US,MCHP-US_FY2023_Q2,2023,Q2,2022-09-30,FF_SALES,1208.87,USD,1208.87,FDB_FF,2026-03-04T23:00:00Z
MCHP-US,MCHP-US_FY2023_Q3,2023,Q3,2022-12-31,FF_SALES,1146.9,USD,1146.9,FDB_FF,2026-03-04T23:00:00Z
MCHP-US,MCHP-US_FY2023_Q4,2023,Q4,2023-03-31,FF_SALES,1251.15,USD,1251.15,FDB_FF,2026-03-04T23:00:00Z
MCHP-US,MCHP-US_FY2024_A,2024,FY,2024-03-31,FF_SALES,5100.15,USD,5100.15,FDB_FF,2026-03-04T23:00:00Z
MCHP-US,MCHP-US_FY2024_Q1,2024,Q1,2023-06-30,FF_SALES,1223.97,USD,1223.97,FDB_FF,2026-03-04T23:00:00Z
MCHP-US,MCHP-US_FY2024_Q2,2024,Q2,2023-09-30,FF_SALES,1341.74,USD,1341.74,FDB_FF,2026-03-04T23:00:00Z
MCHP-US,MCHP-US_FY2024_Q3,2024,Q3,2023-12-31,FF_SALES,1151.67,USD,1151.67,FDB_FF,2026-03-04T23:00:00Z
MCHP-US,MCHP-US_FY2024_Q4,2024,Q4,2024-03-31,FF_SALES,1382.76,USD,1382.76,FDB_FF,2026-03-04T23:00:00Z
MCHP-US,MCHP-US_FY2025_A,2025,FY,2025-03-31,FF_SALES,5073.88,USD,5073.88,FDB_FF,2026-03-04T23:00:00Z
MCHP-US,MCHP-US_FY2025_Q1,2025,Q1,2024-06-30,FF_SALES,1060.8,USD,1060.8,FDB_FF,2026-03-04T23:00:00Z
MCHP-US,MCHP-US_FY2025_Q2,2025,Q2,2024-09-30,FF_SALES,1431.72,USD,1431.72,FDB_FF,2026-03-04T23:00:00Z
MCHP-US,MCHP-US_FY2025_Q3,2025,Q3,2024-12-31,FF_SALES,1191.29,USD,1191.29,FDB_FF,2026-03-04T23:00:00Z
MCHP-US,MCHP-US_FY2025_Q4,2025,Q4,2025-03-31,FF_SALES,1390.07,USD,1390.07,FDB_FF,2026-03-04T23:00:00Z
KEYS-US,KEYS-US_FY2021_A,2021,FY,2021-10-31,FF_SALES,4137.0,USD,4137.0,FDB_FF,2026-03-04T23:00:00Z
